symbol,company_name,company_id,year,quarter,date
A,"Agilent Technologies, Inc.",154924.0,2020,4,2020-11-23 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2020,3,2020-08-18 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2020,2,2020-05-21 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2020,1,2020-02-18 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2021,4,2021-11-22 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2021,3,2021-08-17 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2021,2,2021-05-25 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2021,1,2021-02-16 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2022,4,2022-11-21 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2022,3,2022-08-16 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2022,2,2022-05-24 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2022,1,2022-02-22 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2023,4,2023-11-20 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2023,3,2023-08-15 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2023,2,2023-05-23 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2023,1,2023-02-28 08:30:00
A,"Agilent Technologies, Inc.",154924.0,2024,4,2024-11-25 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2024,3,2024-08-21 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2024,2,2024-05-29 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2024,1,2024-02-27 16:30:00
A,"Agilent Technologies, Inc.",154924.0,2025,1,2025-02-26 16:30:00
AAPL,Apple Inc.,24937.0,2020,4,2020-10-29 17:00:00
AAPL,Apple Inc.,24937.0,2020,3,2020-07-30 17:00:00
AAPL,Apple Inc.,24937.0,2020,2,2020-04-30 17:00:00
AAPL,Apple Inc.,24937.0,2020,1,2020-01-28 17:00:00
AAPL,Apple Inc.,24937.0,2021,4,2021-10-28 17:00:00
AAPL,Apple Inc.,24937.0,2021,3,2021-07-27 17:00:00
AAPL,Apple Inc.,24937.0,2021,2,2021-04-28 17:00:00
AAPL,Apple Inc.,24937.0,2021,1,2021-01-27 17:00:00
AAPL,Apple Inc.,24937.0,2022,4,2022-10-27 17:00:00
AAPL,Apple Inc.,24937.0,2022,3,2022-07-28 17:00:00
AAPL,Apple Inc.,24937.0,2022,2,2022-04-28 17:00:00
AAPL,Apple Inc.,24937.0,2022,1,2022-01-27 17:00:00
AAPL,Apple Inc.,24937.0,2023,4,2023-11-02 17:00:00
AAPL,Apple Inc.,24937.0,2023,3,2023-08-03 17:00:00
AAPL,Apple Inc.,24937.0,2023,2,2023-05-04 17:00:00
AAPL,Apple Inc.,24937.0,2023,1,2023-02-02 08:00:00
AAPL,Apple Inc.,24937.0,2024,4,2024-10-31 17:00:00
AAPL,Apple Inc.,24937.0,2024,3,2024-08-01 17:00:00
AAPL,Apple Inc.,24937.0,2024,2,2024-05-02 17:00:00
AAPL,Apple Inc.,24937.0,2024,1,2024-02-01 17:00:00
AAPL,Apple Inc.,24937.0,2025,2,2025-05-01 19:13:00
AAPL,Apple Inc.,24937.0,2025,1,2025-01-30 17:00:00
ABBV,AbbVie Inc.,141885706.0,2020,4,2021-02-03 09:00:00
ABBV,AbbVie Inc.,141885706.0,2020,3,2020-10-30 09:00:00
ABBV,AbbVie Inc.,141885706.0,2020,2,2020-07-31 09:00:00
ABBV,AbbVie Inc.,141885706.0,2020,1,2020-05-01 09:00:00
ABBV,AbbVie Inc.,141885706.0,2021,4,2022-02-02 09:00:00
ABBV,AbbVie Inc.,141885706.0,2021,3,2021-10-29 09:00:00
ABBV,AbbVie Inc.,141885706.0,2021,2,2021-07-30 09:00:00
ABBV,AbbVie Inc.,141885706.0,2021,1,2021-04-30 09:00:00
ABBV,AbbVie Inc.,141885706.0,2022,4,2023-02-09 09:00:00
ABBV,AbbVie Inc.,141885706.0,2022,3,2022-10-28 09:00:00
ABBV,AbbVie Inc.,141885706.0,2022,2,2022-07-29 09:00:00
ABBV,AbbVie Inc.,141885706.0,2022,1,2022-04-29 09:00:00
ABBV,AbbVie Inc.,141885706.0,2023,4,2024-02-02 09:00:00
ABBV,AbbVie Inc.,141885706.0,2023,3,2023-10-27 09:00:00
ABBV,AbbVie Inc.,141885706.0,2023,2,2023-07-27 09:00:00
ABBV,AbbVie Inc.,141885706.0,2023,1,2023-04-27 09:00:00
ABBV,AbbVie Inc.,141885706.0,2024,4,2025-01-31 03:00:00
ABBV,AbbVie Inc.,141885706.0,2024,3,2024-10-30 09:00:00
ABBV,AbbVie Inc.,141885706.0,2024,2,2024-07-25 09:00:00
ABBV,AbbVie Inc.,141885706.0,2024,1,2024-04-26 09:00:00
ABBV,AbbVie Inc.,141885706.0,2025,1,2025-04-25 21:00:00
ABNB,"Airbnb, Inc.",115705393.0,2020,4,2021-02-25 17:00:00
ABNB,"Airbnb, Inc.",115705393.0,2021,4,2022-02-15 17:30:00
ABNB,"Airbnb, Inc.",115705393.0,2021,3,2021-11-04 17:30:00
ABNB,"Airbnb, Inc.",115705393.0,2021,2,2021-08-12 17:00:00
ABNB,"Airbnb, Inc.",115705393.0,2021,1,2021-05-13 17:00:00
ABNB,"Airbnb, Inc.",115705393.0,2022,4,2023-02-14 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2022,3,2022-11-01 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2022,2,2022-08-02 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2022,1,2022-05-03 14:20:00
ABNB,"Airbnb, Inc.",115705393.0,2023,4,2024-02-13 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2023,3,2023-11-01 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2023,2,2023-08-03 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2023,1,2023-05-09 12:30:00
ABNB,"Airbnb, Inc.",115705393.0,2024,4,2025-02-13 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2024,3,2024-11-07 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2024,2,2024-08-06 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2024,1,2024-05-08 16:30:00
ABNB,"Airbnb, Inc.",115705393.0,2025,1,2025-05-01 17:00:00
ABT,Abbott Laboratories,247483.0,2020,4,2021-01-26 22:45:00
ABT,Abbott Laboratories,247483.0,2020,3,2020-10-20 23:00:00
ABT,Abbott Laboratories,247483.0,2020,2,2020-07-15 22:45:00
ABT,Abbott Laboratories,247483.0,2020,1,2020-04-15 22:45:00
ABT,Abbott Laboratories,247483.0,2021,4,2022-01-25 23:00:00
ABT,Abbott Laboratories,247483.0,2021,3,2021-10-19 23:00:00
ABT,Abbott Laboratories,247483.0,2021,2,2021-07-21 23:15:00
ABT,Abbott Laboratories,247483.0,2021,1,2021-04-19 23:00:00
ABT,Abbott Laboratories,247483.0,2022,4,2023-01-24 22:45:00
ABT,Abbott Laboratories,247483.0,2022,3,2022-10-18 23:00:00
ABT,Abbott Laboratories,247483.0,2022,2,2022-07-19 23:00:00
ABT,Abbott Laboratories,247483.0,2022,1,2022-04-19 23:00:00
ABT,Abbott Laboratories,247483.0,2023,4,2024-01-23 23:15:00
ABT,Abbott Laboratories,247483.0,2023,3,2023-10-17 23:00:00
ABT,Abbott Laboratories,247483.0,2023,2,2023-07-19 23:00:00
ABT,Abbott Laboratories,247483.0,2023,1,2023-04-18 23:00:00
ABT,Abbott Laboratories,247483.0,2024,4,2025-01-22 09:30:00
ABT,Abbott Laboratories,247483.0,2024,3,2024-10-16 09:00:00
ABT,Abbott Laboratories,247483.0,2024,2,2024-07-18 09:00:00
ABT,Abbott Laboratories,247483.0,2024,1,2024-04-17 09:00:00
ABT,Abbott Laboratories,247483.0,2025,1,2025-04-16 09:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2020,4,2021-02-11 08:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2020,3,2020-10-30 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2020,2,2020-08-02 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2020,1,2020-05-05 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2021,4,2022-02-10 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2021,3,2021-10-28 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2021,2,2021-08-01 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2021,1,2021-04-28 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2022,4,2023-02-14 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2022,3,2022-10-27 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2022,2,2022-07-28 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2022,1,2022-04-28 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2023,4,2024-02-15 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2023,3,2023-10-31 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2023,2,2023-07-27 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2023,1,2023-04-27 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2024,4,2025-02-11 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2024,3,2024-10-31 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2024,2,2024-07-31 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2024,1,2024-04-30 11:00:00
ACGL,Arch Capital Group Ltd.,346919.0,2025,1,2025-04-30 09:00:00
ACN,Accenture plc,972190.0,2020,4,2020-09-24 08:00:00
ACN,Accenture plc,972190.0,2020,3,2020-06-25 08:00:00
ACN,Accenture plc,972190.0,2020,2,2020-03-19 08:00:00
ACN,Accenture plc,972190.0,2020,1,2019-12-19 08:00:00
ACN,Accenture plc,972190.0,2021,4,2021-09-23 08:00:00
ACN,Accenture plc,972190.0,2021,3,2021-06-24 08:00:00
ACN,Accenture plc,972190.0,2021,2,2021-03-18 08:00:00
ACN,Accenture plc,972190.0,2021,1,2020-12-17 08:00:00
ACN,Accenture plc,972190.0,2022,4,2022-09-22 08:00:00
ACN,Accenture plc,972190.0,2022,3,2022-06-23 08:00:00
ACN,Accenture plc,972190.0,2022,2,2022-03-17 08:00:00
ACN,Accenture plc,972190.0,2022,1,2021-12-16 08:00:00
ACN,Accenture plc,972190.0,2023,4,2023-09-28 08:00:00
ACN,Accenture plc,972190.0,2023,3,2023-06-22 08:00:00
ACN,Accenture plc,972190.0,2023,2,2023-03-23 08:00:00
ACN,Accenture plc,972190.0,2023,1,2022-12-16 10:00:00
ACN,Accenture plc,972190.0,2024,4,2024-09-26 08:00:00
ACN,Accenture plc,972190.0,2024,3,2024-06-20 08:00:00
ACN,Accenture plc,972190.0,2024,2,2024-03-21 08:00:00
ACN,Accenture plc,972190.0,2024,1,2023-12-19 08:00:00
